attributionURL,count,employmentStatus,jobTitle,jobTitleId,max,mean,min,obscureType,payPeriod,perOccEmployerDefaultCountryBasePayCount,perOccUnfilteredThisCountryBasePayCount,id_x,company_name,company_longName,companyLogo,totalJobTitlesCount,totalSalariesCount,careerOpportunitiesRating,compensationAndBenefitsRating,cultureAndValuesRating,exactMatch,id_y,industry,industryId,industryName,isEEP,numberOfRatings,overallRating,ratingDescription,recommendToFriendRating,sectorId,sectorName,seniorLeadershipRating,squareLogo,website,workLifeBalanceRating,review_URL,review_ID,review_currentJob,review_DateTime,review_jobTitle,review_location,review_pros,review_cons,review_overall,ceo_name,ceo_title,ceo_numberOfRatings,ceo_approval_rate,ceo_Photo_URL,parentEmployer_name,parentEmployer_ID,parentEmployer_logoURL
"https://www.glassdoor.com/Salary/HubSpot-Customer-Success-Manager-Salaries-E227605_D_KO8,32.htm",37.0,REGULAR,Customer Success Manager,46276.0,91520.01,72574.32,57195.77,FULL_DISPLAY,ANNUAL,37.0,3014.0,227605,HubSpot,"HubSpot, Inc.",https://media.glassdoor.com/sqll/227605/hubspot-squarelogo-1528768554978.png,256,862,4.0,5.0,5.0,True,2873468,,,,False,1,5.0,Very Satisfied,100,,,4.0,,https:www.hubspot.com,5.0,,,,,,,,,,,,,,,,,
"https://www.glassdoor.com/Salary/HubSpot-Support-Engineer-Salaries-E227605_D_KO8,24.htm",35.0,REGULAR,Support Engineer,64634.0,54405.92,40236.02,37205.36,FULL_DISPLAY,ANNUAL,36.0,1496.0,227605,HubSpot,"HubSpot, Inc.",https://media.glassdoor.com/sqll/227605/hubspot-squarelogo-1528768554978.png,256,862,4.4,4.4,4.8,True,227605,Computer Hardware & Software,200060.0,Computer Hardware & Software,True,1120,4.8,Very Satisfied,96,10013.0,Information Technology,4.6,https://media.glassdoor.com/sqll/227605/hubspot-squarelogo-1528768554978.png,www.hubspot.com,4.6,https://www.glassdoor.com/Reviews/Employee-Review-HubSpot-RVW30390938.htm,30390938.0,True,2019-11-15 00:31:47.343,Customer Success Manager,"Cambridge, MA","The ""Use Good Judgement"" policy enables a fantastic work environment. It removes layers of bureaucracy that typically creates friction for employees. Want to go to Greece for a week? Okay just use good judgement. Want to work from a treehouse? Go for it as long as you use good judgement (aka get your work done).

Besides the great policies, HubSpot's best perk is the people. Diversity of experience is vital to self-improvement and HubSpot provides this through all of the incredible people you get to work with. Most HubSpotters have experienced something in their life that makes them ""Shiny"".  Our mystery dinners align us with people and an executive host that we usually wouldn't run into; after a few minutes you may learn that the colleague to your right had played professional baseball player and the women sitting in front of you was a detective in a past life. The growth you experience at HubSpot is gained through hard work (HubSpot is a challenging environment) and an openmind to other perspectives. Here's some other things that are cool:

1. Waffle Wednesday
2. Best nitro cold brew coffee ever
3. Silos of Cashews
4. Stock plan
5. Great health insurance; hubspot covers the vast majority of your deductible. 
6. Dogs at work
7. The gym
8. Awesome headphones (I can't go back)
9. Free tickets to science museum
10. Free tickets to museum of fine art
11. Free Kindle book of your choice every 2 weeks (UGJ)
12. Cereal buffet
13. Great selection of local beers
14. Nap room 
15. Meditation room (HubSpot can be challenging)
16. Peanut M&M's 
17. Awesome speakers for HubTalks and Fireside chats.
18. INBOUND(a week of Ted talks on steroids with trays of ðŸ¦ž rolls to end the night).
19. #Catspotting slack channel 
20. Making a quantifiable impact on our customers bottom line.
21. Helping the world automate tedious tasks (aka work smarter not harder).","If you think hubspot is the cure-all for your current work woes; you're gonna have a bad time. The cons of hubspot are the same as any job; there are highs, there are lows.",5.0,Brian Halligan,CEO & Founder,951.0,98.0,https://media.glassdoor.com/people/sqll/227605/hubspot-brian-halligan.png,,,
"https://www.glassdoor.com/Salary/HubSpot-Support-Engineer-Salaries-E227605_D_KO8,24.htm",35.0,REGULAR,Support Engineer,64634.0,54405.92,40236.02,37205.36,FULL_DISPLAY,ANNUAL,36.0,1496.0,227605,HubSpot,"HubSpot, Inc.",https://media.glassdoor.com/sqll/227605/hubspot-squarelogo-1528768554978.png,256,862,4.0,5.0,5.0,True,2873468,,,,False,1,5.0,Very Satisfied,100,,,4.0,,https:www.hubspot.com,5.0,,,,,,,,,,,,,,,,,
"https://www.glassdoor.com/Salary/DocuSign-Market-Development-Representative-Salaries-E307604_D_KO9,42.htm",68.0,REGULAR,Market Development Representative,138007.0,56074.15,46366.97,37804.18,FULL_DISPLAY,ANNUAL,69.0,396.0,307604,DocuSign,"DocuSign, Inc.",https://media.glassdoor.com/sqll/307604/docusign-squarelogo-1560985303239.png,371,801,4.4,4.3,4.5,True,307604,Computer Hardware & Software,200060.0,Computer Hardware & Software,True,1063,4.6,Very Satisfied,89,10013.0,Information Technology,4.4,https://media.glassdoor.com/sqll/307604/docusign-squarelogo-1560985303239.png,www.docusign.com,4.5,https://www.glassdoor.com/Reviews/Employee-Review-DocuSign-RVW30609492.htm,30609492.0,True,2019-11-27 23:13:54.99,Software Engineer,"Seattle, WA","Easy to work remote
Free food often, always got an open kitchen
Nice people, cool projects","Growing Pains and lots of moving targets
Be ready to be agile",5.0,Daniel Springer,CEO,592.0,98.0,https://media.glassdoor.com/people/sqll/307604/docusign-ceo1561044431086.png,,,
"https://www.glassdoor.com/Salary/DocuSign-Senior-Software-Engineer-Salaries-E307604_D_KO9,33.htm",32.0,REGULAR,Senior Software Engineer,17959.0,178255.56,150301.77,127561.22,FULL_DISPLAY,ANNUAL,32.0,55119.0,307604,DocuSign,"DocuSign, Inc.",https://media.glassdoor.com/sqll/307604/docusign-squarelogo-1560985303239.png,371,801,4.4,4.3,4.5,True,307604,Computer Hardware & Software,200060.0,Computer Hardware & Software,True,1063,4.6,Very Satisfied,89,10013.0,Information Technology,4.4,https://media.glassdoor.com/sqll/307604/docusign-squarelogo-1560985303239.png,www.docusign.com,4.5,https://www.glassdoor.com/Reviews/Employee-Review-DocuSign-RVW30609492.htm,30609492.0,True,2019-11-27 23:13:54.99,Software Engineer,"Seattle, WA","Easy to work remote
Free food often, always got an open kitchen
Nice people, cool projects","Growing Pains and lots of moving targets
Be ready to be agile",5.0,Daniel Springer,CEO,592.0,98.0,https://media.glassdoor.com/people/sqll/307604/docusign-ceo1561044431086.png,,,
"https://www.glassdoor.com/Salary/DocuSign-Sales-Development-Representative-Salaries-E307604_D_KO9,41.htm",31.0,REGULAR,Sales Development Representative,28424.0,50976.43,39597.61,32922.66,FULL_DISPLAY,ANNUAL,33.0,3854.0,307604,DocuSign,"DocuSign, Inc.",https://media.glassdoor.com/sqll/307604/docusign-squarelogo-1560985303239.png,371,801,4.4,4.3,4.5,True,307604,Computer Hardware & Software,200060.0,Computer Hardware & Software,True,1063,4.6,Very Satisfied,89,10013.0,Information Technology,4.4,https://media.glassdoor.com/sqll/307604/docusign-squarelogo-1560985303239.png,www.docusign.com,4.5,https://www.glassdoor.com/Reviews/Employee-Review-DocuSign-RVW30609492.htm,30609492.0,True,2019-11-27 23:13:54.99,Software Engineer,"Seattle, WA","Easy to work remote
Free food often, always got an open kitchen
Nice people, cool projects","Growing Pains and lots of moving targets
Be ready to be agile",5.0,Daniel Springer,CEO,592.0,98.0,https://media.glassdoor.com/people/sqll/307604/docusign-ceo1561044431086.png,,,
"https://www.glassdoor.com/Salary/Ultimate-Software-Software-Engineer-Salaries-E7900_D_KO18,35.htm",66.0,REGULAR,Software Engineer,4279.0,153205.28,98156.02,68846.39,FULL_DISPLAY,ANNUAL,88.0,159426.0,7900,Ultimate Software,"The Ultimate Software Group, Inc.",https://media.glassdoor.com/sqll/7900/ultimate-software-squarelogo-1473971124237.png,287,815,4.3,4.7,4.7,True,7900,Enterprise Software & Network Solutions,200061.0,Enterprise Software & Network Solutions,True,1162,4.5,Very Satisfied,91,10013.0,Information Technology,4.4,https://media.glassdoor.com/sqll/7900/ultimate-software-squarelogo-1473971124237.png,www.ultimatesoftware.com,4.5,https://www.glassdoor.com/Reviews/Employee-Review-Ultimate-Software-RVW30580969.htm,30580969.0,True,2019-11-26 06:27:00.72,Director,"Weston, FL",Consistently rated best place to work.,There really are no cons to working at Ultimate,5.0,Scott Scherr and Adam Rogers,Co-CEO,4.0,100.0,https://media.glassdoor.com/people/sqll/7900/ultimate-software-ceo1573604472872.png,,,
"https://www.glassdoor.com/Salary/Ultimate-Software-Account-Manager-Salaries-E7900_D_KO18,33.htm",30.0,REGULAR,Account Manager,15225.0,78132.19,61724.34,51266.59,FULL_DISPLAY,ANNUAL,30.0,44813.0,7900,Ultimate Software,"The Ultimate Software Group, Inc.",https://media.glassdoor.com/sqll/7900/ultimate-software-squarelogo-1473971124237.png,287,815,4.3,4.7,4.7,True,7900,Enterprise Software & Network Solutions,200061.0,Enterprise Software & Network Solutions,True,1162,4.5,Very Satisfied,91,10013.0,Information Technology,4.4,https://media.glassdoor.com/sqll/7900/ultimate-software-squarelogo-1473971124237.png,www.ultimatesoftware.com,4.5,https://www.glassdoor.com/Reviews/Employee-Review-Ultimate-Software-RVW30580969.htm,30580969.0,True,2019-11-26 06:27:00.72,Director,"Weston, FL",Consistently rated best place to work.,There really are no cons to working at Ultimate,5.0,Scott Scherr and Adam Rogers,Co-CEO,4.0,100.0,https://media.glassdoor.com/people/sqll/7900/ultimate-software-ceo1573604472872.png,,,
"https://www.glassdoor.com/Salary/Ultimate-Software-Systems-Consultant-Salaries-E7900_D_KO18,36.htm",28.0,REGULAR,Systems Consultant,26344.0,105742.02,85192.05,62887.47,FULL_DISPLAY,ANNUAL,28.0,541.0,7900,Ultimate Software,"The Ultimate Software Group, Inc.",https://media.glassdoor.com/sqll/7900/ultimate-software-squarelogo-1473971124237.png,287,815,4.3,4.7,4.7,True,7900,Enterprise Software & Network Solutions,200061.0,Enterprise Software & Network Solutions,True,1162,4.5,Very Satisfied,91,10013.0,Information Technology,4.4,https://media.glassdoor.com/sqll/7900/ultimate-software-squarelogo-1473971124237.png,www.ultimatesoftware.com,4.5,https://www.glassdoor.com/Reviews/Employee-Review-Ultimate-Software-RVW30580969.htm,30580969.0,True,2019-11-26 06:27:00.72,Director,"Weston, FL",Consistently rated best place to work.,There really are no cons to working at Ultimate,5.0,Scott Scherr and Adam Rogers,Co-CEO,4.0,100.0,https://media.glassdoor.com/people/sqll/7900/ultimate-software-ceo1573604472872.png,,,
"https://www.glassdoor.com/Salary/McKinsey-and-Company-Engagement-Manager-Salaries-E2893_D_KO21,39.htm",490.0,REGULAR,Engagement Manager,31232.0,261148.42,184601.33,143402.23,FULL_DISPLAY,ANNUAL,537.0,2442.0,2893,McKinsey & Company,"McKinsey & Company, Inc.",https://media.glassdoor.com/sqll/2893/mckinsey-and-company-squarelogo-1552607395804.png,397,3316,4.5,4.4,4.5,True,2893,Consulting,200028.0,Consulting,True,3945,4.5,Very Satisfied,92,10006.0,Business Services,4.2,https://media.glassdoor.com/sqll/2893/mckinsey-and-company-squarelogo-1552607395804.png,www.mckinsey.com,3.2,https://www.glassdoor.com/Reviews/Employee-Review-McKinsey-and-Company-RVW30603603.htm,30603603.0,False,2019-11-27 13:11:25.943,Engagement Manager,"Washington, DC","-smartest, most capable individuals Ive ever worked with
-incredible, international opportunities
-great training and support","-McK still holds on to some brilliant, but very poor leaders",5.0,Kevin Sneader,Chairman,563.0,97.0,https://media.glassdoor.com/people/sqll/2893/mckinsey-and-company-ceo1542826625185.png,,,
"https://www.glassdoor.com/Salary/McKinsey-and-Company-Associate-Salaries-E2893_D_KO21,30.htm",428.0,REGULAR,Associate,2529.0,194059.94,150872.06,79960.89,FULL_DISPLAY,ANNUAL,434.0,38347.0,2893,McKinsey & Company,"McKinsey & Company, Inc.",https://media.glassdoor.com/sqll/2893/mckinsey-and-company-squarelogo-1552607395804.png,397,3316,4.5,4.4,4.5,True,2893,Consulting,200028.0,Consulting,True,3945,4.5,Very Satisfied,92,10006.0,Business Services,4.2,https://media.glassdoor.com/sqll/2893/mckinsey-and-company-squarelogo-1552607395804.png,www.mckinsey.com,3.2,https://www.glassdoor.com/Reviews/Employee-Review-McKinsey-and-Company-RVW30603603.htm,30603603.0,False,2019-11-27 13:11:25.943,Engagement Manager,"Washington, DC","-smartest, most capable individuals Ive ever worked with
-incredible, international opportunities
-great training and support","-McK still holds on to some brilliant, but very poor leaders",5.0,Kevin Sneader,Chairman,563.0,97.0,https://media.glassdoor.com/people/sqll/2893/mckinsey-and-company-ceo1542826625185.png,,,
"https://www.glassdoor.com/Salary/McKinsey-and-Company-Management-Consultant-Associate-Salaries-E2893_D_KO21,52.htm",407.0,REGULAR,Management Consultant Associate,20235.0,199317.28,171268.66,139422.56,FULL_DISPLAY,ANNUAL,495.0,586.0,2893,McKinsey & Company,"McKinsey & Company, Inc.",https://media.glassdoor.com/sqll/2893/mckinsey-and-company-squarelogo-1552607395804.png,397,3316,4.5,4.4,4.5,True,2893,Consulting,200028.0,Consulting,True,3945,4.5,Very Satisfied,92,10006.0,Business Services,4.2,https://media.glassdoor.com/sqll/2893/mckinsey-and-company-squarelogo-1552607395804.png,www.mckinsey.com,3.2,https://www.glassdoor.com/Reviews/Employee-Review-McKinsey-and-Company-RVW30603603.htm,30603603.0,False,2019-11-27 13:11:25.943,Engagement Manager,"Washington, DC","-smartest, most capable individuals Ive ever worked with
-incredible, international opportunities
-great training and support","-McK still holds on to some brilliant, but very poor leaders",5.0,Kevin Sneader,Chairman,563.0,97.0,https://media.glassdoor.com/people/sqll/2893/mckinsey-and-company-ceo1542826625185.png,,,
"https://www.glassdoor.com/Salary/Mckinsey-Knowledge-Center-Research-Analyst-Salaries-E587801_D_KO26,42.htm",2.0,REGULAR,Research Analyst,49896.0,82509.26,77745.45,72981.63,FUZZED,ANNUAL,17.0,6279.0,587801,Mckinsey Knowledge Center,McKinsey Knowledge Center,https://media.glassdoor.com/sqll/587801/mckinsey-knowledge-center-squarelogo-1389639595896.png,11,13,3.8,3.8,4.5,False,587801,Consulting,200028.0,Consulting,False,157,4.1,Very Satisfied,80,10006.0,Business Services,3.9,https://media.glassdoor.com/sqll/587801/mckinsey-knowledge-center-squarelogo-1389639595896.png,mckc.mckinsey.com,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Mckinsey-Knowledge-Center-RVW28285887.htm,28285887.0,True,2019-07-28 00:44:12.58,Employee,,"Very collaborative and open work environment, with great services","Work is meaningful most of the time, but there is still normal intern work",5.0,,,,,,,,
"https://www.glassdoor.com/Hourly-Pay/Mckinsey-Knowledge-Center-Intern-Hourly-Pay-E587801_D_KO26,32.htm",2.0,INTERN,Intern,10446.0,24.74,22.86,20.98,FUZZED,HOURLY,7.0,56567.0,587801,Mckinsey Knowledge Center,McKinsey Knowledge Center,https://media.glassdoor.com/sqll/587801/mckinsey-knowledge-center-squarelogo-1389639595896.png,11,13,3.8,3.8,4.5,False,587801,Consulting,200028.0,Consulting,False,157,4.1,Very Satisfied,80,10006.0,Business Services,3.9,https://media.glassdoor.com/sqll/587801/mckinsey-knowledge-center-squarelogo-1389639595896.png,mckc.mckinsey.com,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Mckinsey-Knowledge-Center-RVW28285887.htm,28285887.0,True,2019-07-28 00:44:12.58,Employee,,"Very collaborative and open work environment, with great services","Work is meaningful most of the time, but there is still normal intern work",5.0,,,,,,,,
"https://www.glassdoor.com/Monthly-Pay/Mckinsey-Knowledge-Center-Intern-Monthly-Pay-E587801_D_KO26,32.htm",1.0,INTERN,Intern,10446.0,6597.57,6333.57,6069.57,FUZZED,MONTHLY,7.0,56567.0,587801,Mckinsey Knowledge Center,McKinsey Knowledge Center,https://media.glassdoor.com/sqll/587801/mckinsey-knowledge-center-squarelogo-1389639595896.png,11,13,3.8,3.8,4.5,False,587801,Consulting,200028.0,Consulting,False,157,4.1,Very Satisfied,80,10006.0,Business Services,3.9,https://media.glassdoor.com/sqll/587801/mckinsey-knowledge-center-squarelogo-1389639595896.png,mckc.mckinsey.com,3.7,https://www.glassdoor.com/Reviews/Employee-Review-Mckinsey-Knowledge-Center-RVW28285887.htm,28285887.0,True,2019-07-28 00:44:12.58,Employee,,"Very collaborative and open work environment, with great services","Work is meaningful most of the time, but there is still normal intern work",5.0,,,,,,,,
"https://www.glassdoor.com/Hourly-Pay/McKinsey-Capability-Center-Lab-Coordinator-Hourly-Pay-E684358_D_KO27,42.htm",1.0,REGULAR,Lab Coordinator,4349.0,22.39,21.61,20.83,FUZZED,HOURLY,1.0,108.0,684358,McKinsey Capability Center,McKinsey Capability Center,,1,1,4.1,3.5,5.0,False,684358,Accounting,200001.0,Accounting,False,3,5.0,Very Satisfied,100,10001.0,Accounting & Legal,5.0,,www.capability-center.mckinsey.com,5.0,https://www.glassdoor.com/Reviews/Employee-Review-McKinsey-Capability-Center-RVW30336555.htm,30336555.0,True,2019-11-12 08:29:11.927,Operator On Assignment,"Atlanta, GA","Never dread going into work, understanding management","sometimes preform busy work, sometimes upper level co workers slack off",5.0,Dominic Barton,CEO,1.0,100.0,,,,
"https://www.glassdoor.com/Hourly-Pay/Paylocity-Account-Manager-Hourly-Pay-E29987_D_KO10,25.htm",96.0,REGULAR,Account Manager,15225.0,20.43,17.4,15.74,FULL_DISPLAY,HOURLY,115.0,44813.0,29987,Paylocity,Paylocity Corporation,https://media.glassdoor.com/sqll/29987/paylocity-squarelogo-1484163704865.png,267,863,4.2,4.2,4.3,True,29987,Computer Hardware & Software,200060.0,Computer Hardware & Software,True,1072,4.2,Very Satisfied,82,10013.0,Information Technology,4.1,https://media.glassdoor.com/sqll/29987/paylocity-squarelogo-1484163704865.png,www.paylocity.com,4.2,https://www.glassdoor.com/Reviews/Employee-Review-Paylocity-RVW30579427.htm,30579427.0,True,2019-11-26 04:54:27.673,Human Resources,"Lake Mary, FL",Paylocity promotes great internal growth and is really invested in their employees. Their culture is unmatched by any other company to date.,Pay is a little below the market,5.0,Steve Beauchamp,President & CEO,862.0,92.0,https://media.glassdoor.com/people/sqll/29987/paylocity-steve-beauchamp.png,,,
"https://www.glassdoor.com/Salary/Paylocity-District-Sales-Manager-Salaries-E29987_D_KO10,32.htm",53.0,REGULAR,District Sales Manager,48453.0,104279.76,85741.33,61183.71,FULL_DISPLAY,ANNUAL,53.0,3463.0,29987,Paylocity,Paylocity Corporation,https://media.glassdoor.com/sqll/29987/paylocity-squarelogo-1484163704865.png,267,863,4.2,4.2,4.3,True,29987,Computer Hardware & Software,200060.0,Computer Hardware & Software,True,1072,4.2,Very Satisfied,82,10013.0,Information Technology,4.1,https://media.glassdoor.com/sqll/29987/paylocity-squarelogo-1484163704865.png,www.paylocity.com,4.2,https://www.glassdoor.com/Reviews/Employee-Review-Paylocity-RVW30579427.htm,30579427.0,True,2019-11-26 04:54:27.673,Human Resources,"Lake Mary, FL",Paylocity promotes great internal growth and is really invested in their employees. Their culture is unmatched by any other company to date.,Pay is a little below the market,5.0,Steve Beauchamp,President & CEO,862.0,92.0,https://media.glassdoor.com/people/sqll/29987/paylocity-steve-beauchamp.png,,,
"https://www.glassdoor.com/Salary/Paylocity-National-Sales-Support-Salaries-E29987_D_KO10,32.htm",39.0,REGULAR,National Sales Support,6848.0,35690.5,33541.58,31470.31,FULL_DISPLAY,ANNUAL,44.0,91.0,29987,Paylocity,Paylocity Corporation,https://media.glassdoor.com/sqll/29987/paylocity-squarelogo-1484163704865.png,267,863,4.2,4.2,4.3,True,29987,Computer Hardware & Software,200060.0,Computer Hardware & Software,True,1072,4.2,Very Satisfied,82,10013.0,Information Technology,4.1,https://media.glassdoor.com/sqll/29987/paylocity-squarelogo-1484163704865.png,www.paylocity.com,4.2,https://www.glassdoor.com/Reviews/Employee-Review-Paylocity-RVW30579427.htm,30579427.0,True,2019-11-26 04:54:27.673,Human Resources,"Lake Mary, FL",Paylocity promotes great internal growth and is really invested in their employees. Their culture is unmatched by any other company to date.,Pay is a little below the market,5.0,Steve Beauchamp,President & CEO,862.0,92.0,https://media.glassdoor.com/people/sqll/29987/paylocity-steve-beauchamp.png,,,
"https://www.glassdoor.com/Salary/Ryan-LLC-Consultant-Salaries-E26296_D_KO9,19.htm",91.0,REGULAR,Consultant,51535.0,92191.42,58952.26,46995.4,FULL_DISPLAY,ANNUAL,91.0,40635.0,26296,"Ryan, LLC","Ryan, Inc.",https://media.glassdoor.com/sqll/26296/ryan-llc-squarelogo-1483554147048.png,169,708,4.1,3.9,4.3,True,26296,Accounting,200001.0,Accounting,True,782,4.1,Very Satisfied,88,10001.0,Accounting & Legal,4.1,https://media.glassdoor.com/sqll/26296/ryan-llc-squarelogo-1483554147048.png,www.ryan.com,4.3,https://www.glassdoor.com/Reviews/Employee-Review-Ryan-LLC-RVW30083816.htm,30083816.0,True,2019-10-29 12:20:47.007,Employee,,"If you want to work for a true leader, that cares about the company and employees equally, look no further.  I am tired about hearing about CEOs that let people go when the stock prices aren't making them rich.  Its refreshing to hear from a CEO that always tries to do the right thing for everyone.  I would be the first to admit, he's not perfect, but he cares and he tries.",Other managers are in it for themselves.,5.0,G. Brint Ryan,Chairman and CEO,617.0,88.0,https://media.glassdoor.com/people/sqll/26296/ryan-llc-g-brint-ryan.png,,,
"https://www.glassdoor.com/Salary/Ryan-LLC-Senior-Consultant-Salaries-E26296_D_KO9,26.htm",76.0,REGULAR,Senior Consultant,44950.0,95074.43,71201.05,58459.28,FULL_DISPLAY,ANNUAL,76.0,34096.0,26296,"Ryan, LLC","Ryan, Inc.",https://media.glassdoor.com/sqll/26296/ryan-llc-squarelogo-1483554147048.png,169,708,4.1,3.9,4.3,True,26296,Accounting,200001.0,Accounting,True,782,4.1,Very Satisfied,88,10001.0,Accounting & Legal,4.1,https://media.glassdoor.com/sqll/26296/ryan-llc-squarelogo-1483554147048.png,www.ryan.com,4.3,https://www.glassdoor.com/Reviews/Employee-Review-Ryan-LLC-RVW30083816.htm,30083816.0,True,2019-10-29 12:20:47.007,Employee,,"If you want to work for a true leader, that cares about the company and employees equally, look no further.  I am tired about hearing about CEOs that let people go when the stock prices aren't making them rich.  Its refreshing to hear from a CEO that always tries to do the right thing for everyone.  I would be the first to admit, he's not perfect, but he cares and he tries.",Other managers are in it for themselves.,5.0,G. Brint Ryan,Chairman and CEO,617.0,88.0,https://media.glassdoor.com/people/sqll/26296/ryan-llc-g-brint-ryan.png,,,
https://www.glassdoor.com/Salary/Ryan-LLC-Consultant-Sales-and-Use-Tax-Salaries-E26296_DAO.htm?filter.jobTitleExact=Consultant%2C+Sales+and+Use+Tax,41.0,REGULAR,"Consultant, Sales and Use Tax",100974.0,68614.92,56760.18,49074.36,FULL_DISPLAY,ANNUAL,44.0,51.0,26296,"Ryan, LLC","Ryan, Inc.",https://media.glassdoor.com/sqll/26296/ryan-llc-squarelogo-1483554147048.png,169,708,4.1,3.9,4.3,True,26296,Accounting,200001.0,Accounting,True,782,4.1,Very Satisfied,88,10001.0,Accounting & Legal,4.1,https://media.glassdoor.com/sqll/26296/ryan-llc-squarelogo-1483554147048.png,www.ryan.com,4.3,https://www.glassdoor.com/Reviews/Employee-Review-Ryan-LLC-RVW30083816.htm,30083816.0,True,2019-10-29 12:20:47.007,Employee,,"If you want to work for a true leader, that cares about the company and employees equally, look no further.  I am tired about hearing about CEOs that let people go when the stock prices aren't making them rich.  Its refreshing to hear from a CEO that always tries to do the right thing for everyone.  I would be the first to admit, he's not perfect, but he cares and he tries.",Other managers are in it for themselves.,5.0,G. Brint Ryan,Chairman and CEO,617.0,88.0,https://media.glassdoor.com/people/sqll/26296/ryan-llc-g-brint-ryan.png,,,
"https://www.glassdoor.com/Hourly-Pay/Ryan-Specialty-Group-Intern-Hourly-Pay-E395394_D_KO21,27.htm",4.0,INTERN,Intern,10446.0,16.17,14.29,11.2,FULL_DISPLAY,HOURLY,4.0,56567.0,395394,Ryan Specialty Group,"Ryan Specialty Group, LLC",https://media.glassdoor.com/sqll/395394/ryan-specialty-squarelogo-1529279000913.png,26,34,3.4,3.7,3.2,False,395394,Insurance Agencies & Brokerages,200065.0,Insurance Agencies & Brokerages,True,26,3.7,Satisfied,57,10014.0,Insurance,3.0,https://media.glassdoor.com/sqll/395394/ryan-specialty-squarelogo-1529279000913.png,www.ryansg.com,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Ryan-Specialty-Group-RVW30539247.htm,30539247.0,True,2019-11-23 10:59:53.747,Accountant,"Chicago, IL",Great people to work with,I can't really think of any,5.0,Patrick Ryan,"Founding Chairman, Chairman, and CEO",16.0,92.0,,,,
"https://www.glassdoor.com/Salary/Ryan-Specialty-Group-Broker-Assistant-Salaries-E395394_D_KO21,37.htm",2.0,REGULAR,Broker Assistant,12083.0,52760.36,48225.52,43690.67,FUZZED,ANNUAL,3.0,76.0,395394,Ryan Specialty Group,"Ryan Specialty Group, LLC",https://media.glassdoor.com/sqll/395394/ryan-specialty-squarelogo-1529279000913.png,26,34,3.4,3.7,3.2,False,395394,Insurance Agencies & Brokerages,200065.0,Insurance Agencies & Brokerages,True,26,3.7,Satisfied,57,10014.0,Insurance,3.0,https://media.glassdoor.com/sqll/395394/ryan-specialty-squarelogo-1529279000913.png,www.ryansg.com,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Ryan-Specialty-Group-RVW30539247.htm,30539247.0,True,2019-11-23 10:59:53.747,Accountant,"Chicago, IL",Great people to work with,I can't really think of any,5.0,Patrick Ryan,"Founding Chairman, Chairman, and CEO",16.0,92.0,,,,
"https://www.glassdoor.com/Salary/Ryan-Specialty-Group-Software-Developer-Salaries-E395394_D_KO21,39.htm",2.0,REGULAR,Software Developer,30270.0,80474.78,67044.48,53614.18,FUZZED,ANNUAL,2.0,33984.0,395394,Ryan Specialty Group,"Ryan Specialty Group, LLC",https://media.glassdoor.com/sqll/395394/ryan-specialty-squarelogo-1529279000913.png,26,34,3.4,3.7,3.2,False,395394,Insurance Agencies & Brokerages,200065.0,Insurance Agencies & Brokerages,True,26,3.7,Satisfied,57,10014.0,Insurance,3.0,https://media.glassdoor.com/sqll/395394/ryan-specialty-squarelogo-1529279000913.png,www.ryansg.com,3.0,https://www.glassdoor.com/Reviews/Employee-Review-Ryan-Specialty-Group-RVW30539247.htm,30539247.0,True,2019-11-23 10:59:53.747,Accountant,"Chicago, IL",Great people to work with,I can't really think of any,5.0,Patrick Ryan,"Founding Chairman, Chairman, and CEO",16.0,92.0,,,,
"https://www.glassdoor.com/Salary/Patton-and-Ryan-Legal-Secretary-Salaries-E812213_D_KO16,31.htm",4.0,REGULAR,Legal Secretary,62818.0,49447.21,46003.38,43204.77,FULL_DISPLAY,ANNUAL,4.0,2643.0,812213,Patton & Ryan,Patton & Ryan LLC,,5,10,2.4,2.0,2.2,False,812213,Legal,200002.0,Legal,False,14,2.6,OK,46,10001.0,Accounting & Legal,2.1,,www.pattonryan.com,2.5,https://www.glassdoor.com/Reviews/Employee-Review-Patton-and-Ryan-RVW28993556.htm,28993556.0,False,2019-09-03 01:53:27.933,Employee,,You will become a better attorney,Sometimes long hours and weekends required,4.0,John W. Patton Jr.,Managing Partner,10.0,42.0,,,,
"https://www.glassdoor.com/Salary/Patton-and-Ryan-Attorney-Salaries-E812213_D_KO16,24.htm",3.0,REGULAR,Attorney,18550.0,81479.84,73603.2,67185.6,FULL_DISPLAY,ANNUAL,4.0,5477.0,812213,Patton & Ryan,Patton & Ryan LLC,,5,10,2.4,2.0,2.2,False,812213,Legal,200002.0,Legal,False,14,2.6,OK,46,10001.0,Accounting & Legal,2.1,,www.pattonryan.com,2.5,https://www.glassdoor.com/Reviews/Employee-Review-Patton-and-Ryan-RVW28993556.htm,28993556.0,False,2019-09-03 01:53:27.933,Employee,,You will become a better attorney,Sometimes long hours and weekends required,4.0,John W. Patton Jr.,Managing Partner,10.0,42.0,,,,
